"Dependentes","Estado.Civil","Idade","Conta.Poupanca","Conta.Salario","Cheque.Sem.Fundo","Conta.Conjunta","Valor.Emprestimo","Multa","Juros","Valor.Emprestimo.Atualizado","PAGO","ID"
2,4,3,1,1,1,1,2,2,2,1,1,1349104
2,2,2,2,1,1,1,2,1,1,1,1,1368349
2,2,2,2,1,2,1,2,2,1,1,1,1463383
1,4,2,1,1,2,1,3,1,3,2,1,1358248
1,4,2,2,1,1,1,2,2,1,1,1,1315519
1,2,1,2,1,1,1,2,1,2,2,1,1387468
2,2,2,2,1,1,2,3,1,2,2,1,1467436
2,4,3,2,1,1,1,2,1,2,2,1,1384411
1,2,3,2,1,1,1,3,3,3,3,1,1475752
1,4,2,2,1,2,1,3,3,3,3,1,46956184
2,2,2,2,1,2,1,3,2,2,3,1,1415605
1,2,1,2,1,2,1,3,3,3,3,1,1505776
1,2,3,2,1,1,1,2,1,1,1,1,1400746
2,2,2,2,1,2,1,3,2,3,3,1,1466056
2,4,3,2,1,2,1,2,2,1,1,1,1396414
2,2,2,2,1,1,1,2,1,1,1,1,1284016
1,4,3,2,1,2,1,3,3,3,3,1,47015248
1,8,2,2,1,1,1,2,1,1,1,1,1328857
2,8,3,2,1,1,1,2,3,3,3,1,1380298
1,4,2,2,1,1,1,3,3,3,3,1,1377061
2,2,1,2,1,1,1,2,1,1,1,1,1473784
1,4,1,2,1,1,1,2,1,2,2,1,1397656
1,4,1,2,1,2,1,3,3,3,3,1,47014789
1,2,2,2,1,1,1,2,1,1,1,1,1496881
1,8,2,1,1,1,1,3,2,3,3,1,1386511
1,2,2,2,1,1,1,2,1,1,1,1,1321324
2,2,3,2,1,2,1,2,3,2,3,1,1446301
2,2,1,2,1,2,1,3,1,2,2,1,1500607
2,2,2,2,1,1,1,2,3,2,2,1,1398523
1,2,2,2,1,1,1,2,3,1,2,1,1483171
1,4,1,2,1,1,1,2,1,2,2,1,1418629
2,3,3,1,1,1,1,2,2,2,1,1,1352782
1,2,3,2,1,1,1,2,2,1,1,1,16844012071
2,2,1,2,1,1,2,2,1,1,1,1,1473397
2,2,1,2,1,2,1,2,1,1,1,1,1492231
1,2,1,2,1,1,1,2,3,2,2,1,1379518
1,2,3,2,1,1,1,3,2,2,2,1,1416928
1,8,1,1,2,2,1,3,3,3,3,1,46997692
1,8,1,2,1,2,1,3,3,2,3,1,1506328
2,2,2,2,1,1,1,2,1,1,1,1,1402678
2,2,1,2,1,1,1,2,2,1,1,1,1391377
1,2,2,2,1,1,2,2,3,2,2,1,1454680
1,4,3,2,1,1,1,2,2,2,2,1,1411543
1,4,3,2,1,1,1,3,1,3,2,1,1310128
2,2,3,2,1,1,1,3,1,2,2,1,1385896
1,3,1,1,1,1,1,2,1,1,1,1,1410391
2,2,2,2,1,1,1,2,1,2,2,1,1320445
2,2,2,2,1,1,1,2,2,2,2,1,16824646471
2,2,3,2,1,1,1,2,2,2,2,1,46957072
2,2,2,2,1,2,1,3,1,2,2,1,1509652
1,4,2,2,1,1,1,2,1,1,1,1,1371994
1,2,2,2,1,2,1,2,2,1,1,1,1395535
1,8,1,1,1,1,1,2,2,2,2,1,21626180068
1,2,2,2,1,2,1,2,1,1,1,1,16818833674
2,2,1,2,1,1,1,2,2,1,1,1,1482808
1,4,2,2,1,1,1,2,1,1,1,1,1376305
2,2,2,2,1,1,2,2,2,1,2,1,1417636
2,2,2,2,1,1,1,2,1,2,2,1,1305625
1,4,3,2,2,1,1,2,3,3,3,1,1387513
1,4,2,2,1,1,1,2,2,1,1,1,16805674474
1,8,1,1,1,1,1,2,1,2,2,1,1394959
1,8,3,2,1,1,1,2,1,1,1,1,1399828
1,8,2,1,1,1,1,2,2,2,2,1,1368004
1,2,1,2,1,1,1,2,2,1,1,1,1423156
1,2,1,2,1,1,1,3,3,3,3,1,1445095
1,2,2,2,1,2,1,3,3,3,3,1,46988377
2,8,3,2,1,2,1,2,3,3,3,1,16877504071
1,4,3,2,1,1,1,3,1,2,2,1,1395616
2,2,3,2,1,1,1,2,1,1,1,1,1342381
1,4,3,2,1,1,1,2,3,2,2,1,1343140
1,2,1,2,1,1,1,3,1,1,2,1,1472239
1,8,3,1,1,1,1,2,1,1,1,1,1432360
1,4,2,2,1,2,1,3,3,3,3,1,46996693
1,4,1,1,1,1,1,2,1,2,2,1,1348246
2,2,1,2,1,1,1,2,2,1,1,1,1377277
1,4,3,2,1,1,1,2,1,2,2,1,1355056
1,2,2,2,1,2,1,3,3,3,3,1,1507552
1,2,1,2,1,1,1,2,2,1,1,1,1439002
2,2,1,2,1,1,1,3,1,1,2,1,1474864
1,4,1,2,1,1,1,3,2,3,3,1,1381138
1,4,2,2,1,1,1,2,1,2,2,1,1324828
1,8,1,2,1,1,1,2,1,1,1,1,1423285
1,2,2,2,1,1,2,3,3,3,3,1,1395880
2,2,2,2,1,1,1,2,3,3,3,1,1499020
2,2,1,2,1,1,1,2,1,1,1,1,1423840
1,8,3,2,1,1,1,2,3,3,2,1,21624766468
2,2,1,2,1,1,2,2,1,1,1,1,47018323
2,4,2,2,1,1,1,2,3,3,3,1,1379884
2,2,3,2,1,1,1,2,2,2,2,1,1336180
1,4,3,2,1,2,1,2,1,1,1,1,16867268068
1,4,2,2,1,1,1,2,3,3,3,1,16831443274
1,2,3,2,1,1,1,2,2,2,2,1,1354912
1,2,1,2,1,2,1,2,2,1,1,1,1444549
1,2,3,2,1,2,1,3,1,1,2,1,1468072
1,2,2,2,1,2,1,2,1,1,1,1,1504798
2,2,2,2,1,2,1,2,1,1,1,1,1498840
2,4,3,2,1,1,1,3,2,3,3,1,1455082
1,2,3,2,1,1,1,3,2,3,3,1,1397005
1,4,2,2,1,1,1,3,1,3,2,1,1324264
2,2,2,2,1,1,1,2,1,1,1,1,1397215
1,8,3,1,1,1,1,3,3,3,3,1,16818392068
1,2,1,2,1,2,1,3,3,3,3,1,1475842
2,2,2,2,1,1,1,2,2,1,1,1,1338754
2,2,2,2,1,1,1,2,2,1,1,1,1399399
1,2,2,2,1,1,2,2,1,1,1,1,1478761
2,2,3,2,1,1,1,2,1,1,1,1,1321969
2,2,1,2,1,2,1,2,1,2,2,1,1386451
2,2,1,2,1,1,1,3,1,2,2,1,1424374
2,4,1,2,1,2,1,2,1,2,1,1,1382548
1,2,3,2,1,2,1,2,1,2,2,1,1414801
1,2,3,2,2,1,1,2,3,3,3,1,16846491271
1,8,1,1,1,1,1,2,2,2,2,1,1349644
2,2,3,2,1,2,1,2,1,1,2,1,1422778
2,2,3,2,1,2,1,2,3,3,3,1,16805736871
2,2,3,2,1,2,1,2,1,2,2,1,1356898
2,2,3,2,1,1,1,2,2,1,1,1,1411879
1,4,2,2,1,2,1,3,1,2,2,1,1373938
2,2,1,2,1,1,1,2,1,2,2,1,1376479
2,2,1,2,1,1,1,2,1,1,2,1,1418605
2,2,2,2,1,1,1,2,2,2,1,1,1378891
2,2,1,2,1,1,1,3,1,1,2,1,1497106
2,2,3,2,1,2,1,2,1,2,2,1,1456420
2,2,2,2,1,2,1,2,3,2,2,1,16844158474
1,4,2,2,1,2,1,3,1,2,2,1,1412923
2,2,3,2,1,1,1,3,1,3,2,1,1305664
2,2,3,2,1,1,2,2,2,1,1,1,1373296
2,2,2,2,1,2,1,2,2,1,1,1,1368880
1,8,2,1,1,1,1,2,2,1,1,1,1394086
2,2,1,2,1,1,1,2,1,1,1,1,1419652
2,2,3,2,1,2,2,2,3,2,2,1,1419157
2,2,2,2,1,2,1,2,1,1,1,1,1446076
2,2,3,2,1,1,1,2,3,3,2,1,1373683
1,8,2,1,1,1,1,2,3,3,3,1,1316206
1,4,3,2,1,1,1,2,1,2,2,1,1338187
1,2,3,2,1,2,1,2,1,1,2,1,1460272
2,2,2,2,1,1,1,3,2,1,2,1,1508668
2,2,2,2,1,1,1,3,1,2,2,1,1378702
2,2,2,2,1,1,1,3,3,3,3,1,46955257
1,2,1,2,1,2,1,3,2,2,2,1,1483189
1,4,3,2,1,1,1,2,2,2,2,1,16803768868
1,8,1,1,1,1,1,2,2,2,2,1,1371403
1,2,1,2,1,2,1,2,1,1,1,1,1498096
1,2,2,2,1,1,1,2,3,3,3,1,1403410
2,2,3,2,1,1,1,2,1,2,2,1,1397539
1,2,3,2,1,2,1,2,2,2,1,1,1351162
1,8,3,2,1,1,1,2,1,2,2,1,1380739
1,2,3,2,1,1,1,2,2,2,1,1,16805991274
1,2,2,2,1,1,1,2,1,2,2,1,1310770
1,3,2,1,1,1,1,2,2,2,2,1,1351531
2,2,2,2,1,1,1,2,2,1,1,1,1499482
2,4,3,1,1,1,1,2,2,2,2,1,1309108
1,8,2,1,1,1,1,2,1,1,1,1,1453384
1,8,3,1,2,2,1,2,1,1,1,1,21615312868
2,2,2,2,1,1,1,2,1,2,2,1,1382902
1,3,3,1,1,1,1,2,2,1,1,1,16804774474
2,2,3,2,1,1,1,2,2,1,1,1,1341223
1,2,3,2,1,1,1,3,3,3,3,1,47000542
1,2,3,2,1,1,1,2,1,1,1,1,1393783
1,4,3,2,1,1,1,2,2,2,2,1,1410406
1,8,1,1,1,1,1,2,1,1,1,1,1466347
1,2,2,2,1,1,1,2,1,1,1,1,1328722
1,2,2,2,1,2,1,2,3,3,3,1,16847890477
2,2,2,2,1,1,1,2,1,2,1,1,1368415
2,2,3,2,1,1,1,3,1,2,2,1,1413022
2,2,3,2,1,1,1,3,1,2,2,1,1432975
1,2,1,2,1,1,2,2,3,2,2,1,16949758468
1,8,1,2,1,1,1,2,2,2,2,1,21625272868
1,2,2,2,1,2,1,3,3,3,3,1,1446913
2,2,2,2,1,1,1,2,1,2,2,1,1395157
1,2,2,2,1,2,1,2,3,3,3,1,1312027
1,2,3,2,1,1,1,2,1,1,1,1,1451575
1,4,1,2,1,1,1,2,2,1,1,1,1415092
2,2,3,2,1,1,1,3,3,3,3,1,46953802
1,2,1,2,2,2,1,2,1,1,1,1,1429738
2,2,2,2,1,1,1,3,2,1,2,1,1510501
1,2,3,2,1,1,1,2,1,1,1,1,1443040
1,2,3,2,1,1,1,2,2,2,2,1,1320415
2,2,1,2,1,1,1,2,1,1,2,1,1419979
1,2,3,2,1,1,1,2,2,1,1,1,1378348
2,2,1,2,1,1,2,2,1,1,1,1,1461472
1,8,2,1,1,1,1,2,3,2,2,1,16844268874
1,4,3,2,1,1,1,2,2,2,2,1,16882820068
1,8,1,1,1,2,1,2,1,1,1,1,1487791
1,4,1,2,2,2,1,2,2,1,1,1,1407220
2,2,1,2,1,1,1,3,2,1,2,1,1503730
1,8,3,2,1,1,1,2,1,2,1,1,1364104
1,8,1,1,1,2,1,2,1,2,2,1,1404772
1,4,3,2,1,1,1,2,1,1,1,1,16805979277
2,2,1,2,1,1,1,2,1,1,1,1,1446880
1,4,2,2,1,1,1,3,3,3,3,1,16829266471
1,8,1,1,1,1,1,3,3,3,3,1,16811729668
2,2,1,2,1,1,2,3,1,2,2,1,1396669
2,2,1,2,1,1,1,2,1,1,1,1,1482499
2,2,1,2,1,2,1,2,1,1,1,1,1446496
2,8,3,2,1,2,1,2,1,2,2,1,1409617
1,4,2,2,1,1,1,2,2,2,2,1,1311979
1,4,2,2,1,1,1,2,2,2,2,1,46994623
2,8,1,2,1,1,1,2,1,2,2,1,1383064
2,2,3,2,1,2,1,2,3,3,3,1,1488118
2,2,3,2,1,1,1,2,2,2,1,1,1320226
1,2,3,2,1,1,1,2,2,1,1,1,1443484
1,2,2,2,1,2,1,2,3,3,3,1,16847890471
2,2,2,2,1,2,1,2,1,2,2,1,1456111
2,2,2,2,1,2,1,2,2,2,1,1,16850333671
2,2,2,2,1,1,1,2,3,3,3,1,21621274468
1,2,1,2,2,1,1,3,2,2,2,1,47018506
2,8,2,2,1,1,1,2,1,1,1,1,1372861
2,2,2,2,1,1,1,2,1,2,1,1,1337488
2,2,3,2,1,2,1,2,2,1,1,1,1397593
1,3,2,1,1,2,1,2,2,2,2,1,21617175268
1,4,3,2,1,1,1,3,2,3,3,1,1349020
1,8,1,1,1,1,1,3,1,2,2,1,1384852
1,4,1,2,1,1,1,3,2,2,2,1,1396201
2,2,2,2,1,1,2,3,1,1,2,1,1505986
1,2,3,2,1,2,1,3,3,3,3,1,21631107268
2,2,3,2,1,1,1,2,2,2,2,1,16830970468
2,4,2,2,1,1,2,3,2,3,3,1,1463545
1,2,3,2,1,1,1,2,2,2,1,1,1321489
1,8,2,1,1,1,1,2,3,3,3,1,1324354
2,2,2,2,1,1,1,3,2,2,2,1,1425520
1,2,3,2,1,2,1,2,2,1,1,1,1417300
2,2,1,2,1,1,1,3,1,2,2,1,1468576
1,2,1,2,1,2,1,3,3,3,3,1,1419568
2,3,2,1,1,1,1,2,1,2,2,1,1314901
1,4,2,2,1,1,1,2,2,2,1,1,1359283
1,2,2,2,1,2,1,2,1,1,1,1,47017696
1,4,2,2,1,1,1,2,2,1,1,1,1307842
2,2,2,2,1,1,1,2,1,1,1,1,1448305
2,2,2,2,1,1,1,3,1,1,2,1,1505644
2,2,1,2,1,1,1,3,1,1,2,1,1475074
2,2,2,2,1,1,1,3,2,3,3,1,1323592
2,4,2,2,1,1,1,2,2,1,1,1,16882916074
2,2,1,2,1,2,1,3,3,3,3,1,1496098
2,2,3,2,1,1,1,3,1,2,2,1,1397077
1,4,1,2,1,1,1,3,2,3,3,1,1383685
1,8,3,1,1,1,1,2,3,2,2,1,16806248074
1,4,3,2,1,1,1,3,1,2,2,1,1359457
2,1,2,2,1,1,1,2,2,1,1,1,1379590
2,2,2,2,1,1,1,2,3,2,3,1,1506586
1,4,2,2,1,2,1,2,1,1,1,1,1447945
1,8,2,2,1,1,1,2,3,3,3,1,1329478
1,8,1,1,1,2,1,2,1,2,2,1,1461892
1,8,3,1,1,1,1,2,3,3,3,1,1372492
1,4,1,2,1,1,1,3,1,2,2,1,1367764
2,2,2,2,1,1,1,2,1,1,1,1,1504795
1,2,3,2,1,1,1,2,1,1,1,1,1451740
2,2,3,2,1,2,1,2,1,2,2,1,1494043
2,2,1,2,1,1,1,3,1,1,2,1,1507393
1,2,2,2,1,1,1,2,1,2,1,1,1397602
2,2,2,2,1,1,1,3,2,3,3,1,1386676
1,2,2,2,1,1,2,2,2,2,1,1,1382200
2,2,2,2,1,1,1,3,2,3,3,1,1376050
1,2,1,2,1,1,1,2,2,2,2,1,47012485
2,2,3,2,1,1,1,2,1,1,1,1,1406896
1,2,3,2,1,1,1,3,1,2,2,1,1383577
2,2,1,2,1,1,1,2,1,1,1,1,1475671
2,2,3,2,1,1,1,2,1,2,1,1,1336450
1,2,2,2,1,2,1,3,2,3,3,1,1333474
2,2,3,2,1,1,1,2,1,1,1,1,1309066
2,2,1,2,1,1,1,2,1,1,1,1,1421824
1,2,3,2,1,1,1,2,1,1,1,1,1392088
2,2,2,2,1,1,1,2,3,2,3,1,1503169
1,3,2,1,1,1,1,2,2,2,1,1,1321834
1,2,2,2,1,1,1,3,1,3,2,1,1374553
1,2,3,2,1,1,1,2,3,3,3,1,1375762
2,2,3,2,1,2,1,3,2,3,3,1,1461199
2,2,2,2,1,1,1,2,1,2,2,1,1396777
1,2,1,2,1,2,1,3,2,3,3,1,47007070
1,2,3,2,1,1,1,2,3,3,3,1,1309372
1,2,1,2,1,1,1,2,3,2,2,1,16833488068
1,2,1,2,1,1,1,3,2,2,3,1,1474840
2,2,2,2,1,1,1,3,3,3,3,1,16844028871
2,8,1,2,1,1,1,3,2,2,2,1,1497553
1,2,3,2,1,2,2,3,3,3,3,1,16811602477
2,2,2,2,1,1,1,2,2,1,1,1,1349335
2,8,2,1,1,1,1,2,2,2,1,1,1370935
1,2,1,2,1,2,1,3,2,3,3,1,1424245
1,2,2,2,1,1,1,2,1,2,2,1,1437727
1,8,2,2,1,1,1,2,1,1,1,1,1392484
1,2,3,2,1,1,1,2,3,2,3,1,1452856
1,8,2,2,1,1,1,2,2,2,1,1,1319854
2,2,3,2,1,2,1,2,1,1,1,1,1460596
1,8,2,1,1,2,1,3,1,2,2,1,1383712
2,1,2,2,1,1,1,3,1,3,2,1,1368628
1,4,2,2,1,1,1,2,1,1,1,1,1339381
1,8,2,1,1,1,1,2,2,1,1,1,1338943
1,2,3,2,1,1,1,2,2,1,1,1,1378414
1,2,2,2,1,2,1,2,1,1,1,1,1410808
2,2,3,2,1,1,1,2,1,2,2,1,1312705
2,2,1,2,1,1,1,2,1,1,1,1,1383700
1,2,2,2,1,2,1,3,3,3,3,1,16939474471
2,2,1,2,1,2,1,2,1,1,2,1,1501720
1,2,2,2,1,1,1,2,1,1,1,1,1374766
1,8,2,1,1,1,1,2,2,1,1,1,16850280871
1,4,1,2,1,1,1,2,1,2,2,1,1383961
2,2,1,2,1,2,1,2,1,1,1,1,1401940
2,2,2,2,1,1,1,2,2,1,1,1,16850122468
1,2,1,2,1,2,1,3,3,3,3,1,1468471
2,2,3,2,1,1,2,2,1,1,1,1,1402150
1,2,3,2,2,2,1,3,3,3,3,1,46952221
1,2,3,2,1,1,1,2,3,2,2,1,1394293
2,2,2,2,1,1,1,2,1,1,1,1,1376632
1,8,3,1,1,1,1,2,2,2,1,1,1327864
1,4,3,2,1,2,1,3,2,3,3,1,1388428
2,2,1,2,1,1,1,2,1,1,2,1,1468588
1,3,2,1,1,2,1,2,3,1,2,1,1482436
1,4,3,2,1,2,1,3,2,3,3,1,1397173
1,2,2,2,1,1,1,3,3,3,3,1,46996183
2,8,1,2,1,1,1,2,1,1,1,1,16808434468
1,8,1,1,1,1,1,2,1,1,1,1,1371649
1,2,2,2,1,1,1,2,2,1,1,1,1338316
1,8,1,1,1,1,1,2,2,1,1,1,16815732877
2,4,3,2,1,1,1,2,3,2,2,1,16879337671
2,2,2,2,1,1,1,2,3,2,2,1,1381600
1,2,1,2,1,1,1,3,2,3,3,1,1399516
2,2,1,2,1,1,1,3,1,1,2,1,1509346
2,2,3,2,1,1,1,2,1,1,1,1,1410268
1,4,2,2,1,1,1,2,3,3,3,1,1336708
1,2,3,2,1,1,1,2,3,3,3,1,23989997680
1,2,2,2,1,1,1,3,2,2,2,1,1469188
2,2,2,2,1,1,1,2,1,1,1,1,1455421
1,2,1,2,1,2,1,3,2,3,3,1,47008684
2,2,3,2,1,1,1,3,2,3,3,1,1385329
2,2,1,2,1,1,1,2,1,1,1,1,1422400
1,2,1,2,1,2,1,2,2,2,1,1,46964092
2,2,2,2,1,1,2,2,2,2,1,1,16806166468
2,2,1,2,1,1,1,2,1,2,1,1,1397524
2,2,2,2,1,1,1,3,2,3,3,1,1424356
1,2,3,2,1,1,2,2,2,1,1,1,1496638
1,8,3,1,1,1,1,2,1,1,1,1,1339300
2,2,3,2,1,1,1,2,1,1,1,1,1329667
1,4,2,2,1,1,1,3,1,2,2,1,1396642
1,2,2,2,1,2,1,3,3,3,3,1,46987570
2,2,1,2,1,1,1,2,1,1,1,1,1497586
1,8,3,2,1,1,1,2,1,1,1,1,21649928071
1,8,1,2,1,1,1,2,1,1,1,1,1408213
1,2,3,2,1,1,1,2,1,1,1,1,1403845
1,8,1,1,1,2,1,3,2,3,3,1,1369126
2,8,2,2,1,1,1,2,2,2,2,1,1373641
1,4,2,2,1,1,1,3,1,3,2,1,1344925
2,2,3,2,1,1,1,3,2,3,3,1,1348414
1,2,2,2,1,1,1,2,3,3,3,1,1365445
1,4,3,2,1,1,1,2,3,2,2,1,1310389
1,2,3,2,1,1,1,2,2,2,2,1,1391305
2,2,2,2,1,1,1,3,1,1,2,1,1504216
1,4,3,2,1,1,1,2,3,2,2,1,1326178
1,4,1,2,1,1,1,2,1,1,1,1,1467409
2,2,2,2,1,2,1,2,2,2,2,1,1339807
2,2,3,2,1,2,1,2,1,1,1,1,1483381
2,2,2,2,1,2,1,2,1,1,1,1,1427395
2,2,1,2,1,1,1,2,1,1,1,1,1419616
2,2,3,2,1,1,1,2,1,2,2,1,1384633
2,2,3,2,1,1,1,2,3,2,2,1,1418959
1,4,2,2,1,1,1,2,2,2,1,1,21635232868
1,2,3,2,1,1,1,3,3,3,3,1,16940290504
1,4,2,2,1,1,1,2,1,2,2,1,1344478
2,2,1,2,1,2,1,3,2,3,3,1,1446586
1,2,1,2,1,1,1,3,1,2,2,1,1470595
1,4,2,1,1,1,1,3,2,3,3,1,1383331
2,2,2,2,1,1,1,2,1,1,1,1,1391836
1,2,3,2,2,2,1,3,3,3,3,1,1356118
1,8,2,1,1,1,1,2,1,2,2,1,1396726
1,4,3,2,1,1,1,2,1,2,1,1,1344007
1,2,3,2,1,2,1,2,1,1,2,1,1492531
1,2,2,2,1,2,1,2,1,1,1,1,1393009
1,4,3,1,1,1,1,2,3,2,2,1,16877237668
1,8,3,1,1,1,1,2,1,1,1,1,1419076
1,2,1,2,1,1,1,2,2,1,1,1,1411894
2,2,2,2,1,1,1,2,2,2,2,1,1374649
1,2,2,2,1,1,1,3,3,3,3,1,47013739
1,8,3,1,1,1,1,2,2,2,2,1,1390711
2,2,1,2,1,1,2,2,1,1,1,1,1511536
1,2,1,2,1,2,1,2,2,1,1,1,1480558
1,4,1,2,1,1,1,2,1,2,2,1,1394341
1,2,2,2,1,2,1,2,3,3,2,1,16844175271
1,4,3,2,1,1,1,2,1,2,2,1,1384744
2,2,3,2,1,1,1,2,2,1,1,1,1440733
2,2,2,2,1,1,1,2,2,1,1,1,1390012
2,2,2,2,1,2,1,2,1,1,1,1,1424668
1,4,1,2,1,1,1,2,1,2,2,1,1414399
2,2,3,2,1,2,1,3,2,2,2,1,1421263
1,2,3,2,1,2,1,2,1,1,1,1,1398652
1,4,2,2,1,1,1,2,3,2,2,1,1351324
1,8,2,2,1,1,1,3,3,3,3,1,46953295
1,2,3,2,1,2,1,3,3,3,3,1,1384639
2,2,1,2,1,2,1,3,1,2,2,1,1416034
2,2,2,2,1,1,1,3,1,2,2,1,1356148
1,2,2,2,1,1,1,3,3,3,3,1,16829156068
2,2,1,2,1,1,1,2,1,1,2,1,1505539
2,2,2,2,1,1,1,2,3,2,2,1,16914884068
1,2,1,2,1,1,1,3,2,3,3,1,1449532
1,8,1,1,1,1,1,2,2,1,1,1,1391668
1,3,1,1,1,1,1,2,2,2,1,1,1389016
1,2,3,2,1,1,1,2,1,1,1,1,1331089
1,4,2,2,1,1,1,2,3,3,3,1,16949597671
2,2,3,2,1,1,1,3,2,3,3,1,1439596
2,2,2,2,1,2,1,2,1,1,1,1,1492861
1,4,2,2,1,1,1,2,2,2,1,1,46958824
1,4,3,2,1,1,1,2,2,2,2,1,1362091
2,3,2,1,1,1,1,2,1,2,2,1,1384264
1,8,2,2,1,1,1,2,2,2,2,1,1318984
2,2,3,2,1,1,1,2,2,1,1,1,1391089
2,4,1,2,1,2,1,3,2,3,3,1,1466023
1,2,2,2,1,1,1,3,1,2,2,1,1395475
1,2,3,2,2,2,2,3,3,3,2,1,1325980
2,2,2,2,1,1,1,3,1,2,2,1,1339996
2,4,1,2,1,1,1,2,3,2,2,1,1366840
1,2,2,2,1,2,1,2,1,1,1,1,1480012
1,8,1,1,1,2,1,3,1,2,2,1,1425208
2,2,3,2,1,2,1,2,1,2,1,1,1336759
1,2,1,2,1,2,1,3,3,3,3,1,47007265
1,8,2,1,1,1,1,2,3,3,3,1,16810436068
2,2,3,2,1,1,1,3,2,2,3,1,1411534
1,4,3,2,1,1,1,3,3,3,3,1,46954522
2,2,1,2,1,2,1,2,1,1,1,1,1500052
1,2,1,2,1,1,1,2,1,1,1,1,1478557
1,8,2,2,1,1,1,2,1,1,1,1,1353649
2,2,2,2,1,1,1,2,3,2,2,1,16831500874
1,2,3,2,1,1,1,2,1,1,1,1,1430392
1,3,1,1,1,1,1,3,1,2,2,1,1392688
1,2,2,2,1,1,1,2,2,1,1,1,1403626
2,2,2,2,1,1,1,3,3,3,3,1,1448689
1,2,2,2,1,2,1,3,3,3,3,1,1381012
2,8,2,2,1,1,1,2,3,2,2,1,1370290
2,2,1,2,1,1,1,3,1,1,2,1,1507927
1,4,3,2,1,1,1,3,1,3,2,1,1319704
2,2,2,2,1,1,1,2,1,1,1,1,1411180
1,3,3,1,1,2,1,2,1,1,1,1,1401244
1,8,1,1,1,1,1,3,1,2,2,1,1383607
2,2,3,2,1,2,1,3,1,2,2,1,1391770
1,4,2,2,1,2,1,2,3,2,2,1,1417549
2,2,1,2,1,1,1,3,3,3,3,1,1434136
2,2,1,2,1,2,1,2,2,1,1,1,1441780
1,8,3,1,1,1,1,2,1,1,1,1,1460194
1,2,2,2,1,1,1,3,2,3,3,1,1420855
2,2,2,2,1,1,1,2,1,1,1,1,1437322
2,2,3,2,1,1,1,2,1,1,1,1,1341904
1,2,2,2,1,1,1,2,2,2,2,1,16866245677
1,4,3,2,1,1,1,2,2,2,2,1,16801030468
1,4,3,2,1,2,1,3,3,3,3,1,46996330
1,3,2,1,1,2,1,3,3,3,3,1,16819409668
1,8,3,1,1,1,1,2,1,1,1,1,16861560868
1,8,2,1,1,1,1,2,2,1,1,1,1344784
2,2,3,2,1,1,2,2,2,1,1,1,1370338
2,2,2,2,1,1,1,2,1,2,2,1,1376371
2,2,2,2,1,1,1,2,3,2,2,1,1357336
1,2,1,2,1,1,1,3,1,2,2,1,1367878
2,2,3,2,1,1,2,2,1,2,2,1,1396960
1,8,2,1,1,1,1,3,2,3,3,1,1310866
1,2,2,2,1,1,1,3,3,3,2,1,1322122
2,2,1,2,1,1,1,3,2,2,2,1,1451437
2,2,3,2,1,2,1,3,3,3,3,1,47015722
2,2,3,2,1,2,1,2,2,2,1,1,16828956868
2,4,2,2,1,1,1,2,3,2,2,1,1389577
2,2,2,2,1,1,1,2,1,1,1,1,1404934
1,4,3,2,1,1,1,2,1,2,2,1,1310431
2,2,2,2,1,1,1,3,2,2,3,1,1418527
1,2,2,2,1,1,1,2,2,2,1,1,1378948
1,8,3,1,1,1,1,2,3,3,3,1,1308952
1,4,2,2,1,1,1,3,1,2,2,1,1376491
2,2,1,2,1,1,1,3,2,2,3,1,1440688
1,2,1,2,1,2,1,3,3,3,2,1,1505272
1,4,2,2,1,1,1,2,3,3,3,1,16844508874
1,8,2,2,1,1,1,3,2,3,3,1,1377382
1,2,1,2,1,2,1,3,3,3,3,1,1507015
1,4,2,2,1,2,1,2,2,1,1,1,1391968
2,2,2,2,1,1,1,2,2,1,1,1,1351000
2,2,2,2,1,1,1,3,2,2,2,1,1423993
1,2,1,2,1,1,1,2,1,1,1,1,1467985
1,2,3,2,1,1,1,2,2,2,2,1,1396294
1,3,1,1,1,2,1,2,2,1,1,1,1476124
2,2,1,2,1,1,1,2,1,1,2,1,1469725
1,4,3,1,1,1,1,2,3,3,3,1,1307788
1,8,2,1,1,1,1,2,1,1,1,1,1505473
2,2,1,2,1,1,1,3,2,2,3,1,1467316
1,2,3,2,1,2,1,2,2,2,2,1,21649832068
2,4,3,2,1,1,1,2,3,2,2,1,1394803
1,2,2,2,1,1,1,2,3,3,3,1,1322002
2,2,2,2,1,1,1,2,2,2,1,1,46954423
1,2,3,2,1,1,1,2,2,2,1,1,1325266
2,2,2,2,1,1,1,3,2,3,3,1,1396231
2,2,2,2,1,1,1,2,1,1,1,1,1446694
1,2,2,2,1,1,2,2,2,1,1,1,16954767268
1,8,1,1,1,2,1,2,1,1,1,1,1478359
2,2,2,2,1,1,1,2,2,2,1,1,1309882
2,2,3,2,1,1,1,2,1,1,2,1,1467205
2,2,1,2,1,1,1,2,3,2,2,1,1376521
2,8,1,2,1,1,1,2,1,1,1,1,16877736877
1,2,2,2,1,1,1,2,3,2,2,1,16845317674
1,2,2,2,2,2,1,3,3,3,3,1,1464151
2,2,1,2,1,1,1,3,1,2,2,1,1388515
2,2,1,2,1,1,1,2,1,1,1,1,1469848
2,2,2,2,1,2,1,2,1,1,1,1,1457389
